lambda,rating,connection,length,< 0.97,< 0.95,< 0.92,< 0.9
1e-06,30,nearest,337.8517954130657,0.3029596830575623,0.02330459100442787,0.0,0.0
1e-06,50,nearest,337.8517954130657,0.3029596830575623,0.02330459100442787,0.0,0.0
1e-06,100,nearest,337.8517954130657,2.0974131903985085,0.02330459100442787,0.0,0.0
1e-06,120,nearest,337.8517954130657,3.658820787695176,0.02330459100442787,0.0,0.0
1e-06,150,nearest,337.8517954130657,4.474481472850152,0.2563505010487066,0.0,0.0
1e-06,180,nearest,337.8517954130657,5.127010020974132,2.2838499184339316,0.0,0.0
1e-06,250,nearest,337.8517954130657,12.234910277324634,4.194826380797017,0.4194826380797017,0.0
1e-06,350,nearest,337.8517954130657,15.590771381962247,6.1757166161733865,3.5189932416686087,1.7944535073409462
1.0,30,nearest,337.8517954130657,0.3029596830575623,0.02330459100442787,0.0,0.0
1.0,50,nearest,337.8517954130657,0.3029596830575623,0.02330459100442787,0.0,0.0
1.0,100,nearest,337.8517954130657,2.0974131903985085,0.02330459100442787,0.0,0.0
1.0,120,nearest,337.8517954130657,3.658820787695176,0.02330459100442787,0.0,0.0
1.0,150,nearest,337.8517954130657,4.474481472850152,0.2563505010487066,0.0,0.0
1.0,180,nearest,337.8517954130657,5.127010020974132,2.2838499184339316,0.0,0.0
1.0,250,nearest,337.8517954130657,12.234910277324634,4.194826380797017,0.4194826380797017,0.0
1.0,350,nearest,337.8517954130657,15.590771381962247,6.1757166161733865,3.5189932416686087,1.7944535073409462
1000000.0,30,nearest,337.8517954130657,0.3029596830575623,0.02330459100442787,0.0,0.0
1000000.0,50,nearest,337.8517954130657,0.3029596830575623,0.02330459100442787,0.0,0.0
1000000.0,100,nearest,337.8517954130657,2.0974131903985085,0.02330459100442787,0.0,0.0
1000000.0,120,nearest,337.8517954130657,3.658820787695176,0.02330459100442787,0.0,0.0
1000000.0,150,nearest,337.8517954130657,4.474481472850152,0.2563505010487066,0.0,0.0
1000000.0,180,nearest,337.8517954130657,5.127010020974132,2.2838499184339316,0.0,0.0
1000000.0,250,nearest,337.8517954130657,12.234910277324634,4.194826380797017,0.4194826380797017,0.0
1000000.0,350,nearest,337.8517954130657,15.590771381962247,6.1757166161733865,3.5189932416686087,1.7944535073409462
1e-06,30,optimal,337.8517954130657,0.3029596830575623,0.02330459100442787,0.0,0.0
1e-06,50,optimal,337.8517954130657,0.3029596830575623,0.02330459100442787,0.0,0.0
1e-06,100,optimal,468.42441847230657,0.3029596830575623,0.02330459100442787,0.0,0.0
1e-06,120,optimal,468.42441847230657,0.3029596830575623,0.02330459100442787,0.0,0.0
1e-06,150,optimal,468.42441847230657,0.3029596830575623,0.02330459100442787,0.0,0.0
1e-06,180,optimal,468.42441847230657,0.3961780470752738,0.02330459100442787,0.0,0.0
1e-06,250,optimal,468.42441847230657,6.735026800279655,0.02330459100442787,0.0,0.0
1e-06,350,optimal,468.42441847230657,9.718014448846423,0.722442321137264,0.0,0.0
1.0,30,optimal,469.0514822791738,0.3029596830575623,0.02330459100442787,0.0,0.0
1.0,50,optimal,468.42441847230657,0.3029596830575623,0.02330459100442787,0.0,0.0
1.0,100,optimal,468.42441847230657,0.3029596830575623,0.02330459100442787,0.0,0.0
1.0,120,optimal,515.8841548467171,0.3029596830575623,0.02330459100442787,0.0,0.0
1.0,150,optimal,515.8841548467171,0.3029596830575623,0.02330459100442787,0.0,0.0
1.0,180,optimal,515.8841548467171,0.3029596830575623,0.02330459100442787,0.0,0.0
1.0,250,optimal,515.8841548467171,0.3029596830575623,0.02330459100442787,0.0,0.0
1.0,350,optimal,515.8841548467171,0.3029596830575623,0.02330459100442787,0.0,0.0
1000000.0,30,optimal,3585.7202810448653,0.3029596830575623,0.02330459100442787,0.0,0.0
1000000.0,50,optimal,3587.35186861307,0.3029596830575623,0.02330459100442787,0.0,0.0
1000000.0,100,optimal,3724.7153772538586,0.3029596830575623,0.02330459100442787,0.0,0.0
1000000.0,120,optimal,3743.6613725037896,0.3029596830575623,0.02330459100442787,0.0,0.0
1000000.0,150,optimal,3675.1916342863988,0.3029596830575623,0.02330459100442787,0.0,0.0
1000000.0,180,optimal,3344.4049102047284,0.3029596830575623,0.02330459100442787,0.0,0.0
1000000.0,250,optimal,3868.7169846333272,0.3029596830575623,0.02330459100442787,0.0,0.0
1000000.0,350,optimal,3724.7153772538586,0.3029596830575623,0.02330459100442787,0.0,0.0
