lambda,rating,connection,length,< 0.97,< 0.95,< 0.92,< 0.9
1e-06,30,nearest,8732.261610598827,8.734602463605823,3.639417693169093,1.026502426278462,0.0
1e-06,50,nearest,8732.261610598827,11.03023516237402,7.148189622993654,2.5195968645016795,1.9036954087346025
1e-06,100,nearest,8732.261610598827,24.262784621127285,10.712952594251586,7.166853303471445,6.4949608062709965
1e-06,120,nearest,8732.261610598827,25.41993281075028,14.483016050765212,7.465472191116088,7.017543859649122
1e-06,150,nearest,8732.261610598827,26.670399402762225,19.839492347891003,8.43598357596118,7.260171705860396
1e-06,180,nearest,8732.261610598827,27.93952967525196,23.478910041060097,10.99290780141844,7.9134005225830535
1e-06,250,nearest,8732.261610598827,33.55729749906681,25.30795072788354,19.44755505785741,12.541993281075028
1e-06,350,nearest,8732.261610598827,40.27622247107129,28.72340425531915,24.225457260171705,22.620380739081746
1.0,30,nearest,8732.261610598827,8.734602463605823,3.639417693169093,1.026502426278462,0.0
1.0,50,nearest,8732.261610598827,11.03023516237402,7.148189622993654,2.5195968645016795,1.9036954087346025
1.0,100,nearest,8732.261610598827,24.262784621127285,10.712952594251586,7.166853303471445,6.4949608062709965
1.0,120,nearest,8732.261610598827,25.41993281075028,14.483016050765212,7.465472191116088,7.017543859649122
1.0,150,nearest,8732.261610598827,26.670399402762225,19.839492347891003,8.43598357596118,7.260171705860396
1.0,180,nearest,8732.261610598827,27.93952967525196,23.478910041060097,10.99290780141844,7.9134005225830535
1.0,250,nearest,8732.261610598827,33.55729749906681,25.30795072788354,19.44755505785741,12.541993281075028
1.0,350,nearest,8732.261610598827,40.27622247107129,28.72340425531915,24.225457260171705,22.620380739081746
1000000.0,30,nearest,8732.261610598827,8.734602463605823,3.639417693169093,1.026502426278462,0.0
1000000.0,50,nearest,8732.261610598827,11.03023516237402,7.148189622993654,2.5195968645016795,1.9036954087346025
1000000.0,100,nearest,8732.261610598827,24.262784621127285,10.712952594251586,7.166853303471445,6.4949608062709965
1000000.0,120,nearest,8732.261610598827,25.41993281075028,14.483016050765212,7.465472191116088,7.017543859649122
1000000.0,150,nearest,8732.261610598827,26.670399402762225,19.839492347891003,8.43598357596118,7.260171705860396
1000000.0,180,nearest,8732.261610598827,27.93952967525196,23.478910041060097,10.99290780141844,7.9134005225830535
1000000.0,250,nearest,8732.261610598827,33.55729749906681,25.30795072788354,19.44755505785741,12.541993281075028
1000000.0,350,nearest,8732.261610598827,40.27622247107129,28.72340425531915,24.225457260171705,22.620380739081746
1e-06,30,optimal,8732.261610598827,8.734602463605823,3.639417693169093,1.026502426278462,0.0
1e-06,50,optimal,10879.003746303672,7.950727883538634,2.7435610302351625,0.03732736095558044,0.0
1e-06,100,optimal,17019.307187771017,10.638297872340425,2.892870474057484,0.03732736095558044,0.0
1e-06,120,optimal,19602.02080944646,9.462486002239642,0.2799552071668533,0.03732736095558044,0.0
1e-06,150,optimal,18228.232590417378,10.600970511384846,6.345651362448675,4.5539380365808135,4.292646509891751
1e-06,180,optimal,23201.681690577418,11.627472937663308,6.700261291526689,4.628592758491974,4.4232922732362825
1e-06,250,optimal,28616.015646394866,13.195222097797686,2.9115341545352744,0.07465472191116088,0.0
1e-06,350,optimal,24998.533725087298,10.675625233296007,5.020530048525569,0.671892497200448,0.055991041433370664
1.0,30,optimal,8769.130752298806,8.939902948861516,3.7513997760358344,1.026502426278462,0.0
1.0,50,optimal,11937.448134005477,10.89958939902949,7.0735349010824935,2.388951101157148,1.605076521089959
1.0,100,optimal,16722.32356898772,10.432997387084733,1.194475550578574,0.03732736095558044,0.0
1.0,120,optimal,17364.892092248483,13.885778275475923,5.225830533781262,4.404628592758492,2.706233669279582
1.0,150,optimal,20295.473973381275,10.787607316162747,1.2691302724897349,0.03732736095558044,0.0
1.0,180,optimal,20706.675207887834,9.38783128032848,1.866368047779022,0.07465472191116088,0.0
1.0,250,optimal,21963.487717348442,15.15490854796566,3.9193729003359463,0.14930944382232175,0.0
1.0,350,optimal,24402.22906356078,11.534154535274356,5.375139977603584,1.1198208286674132,0.20530048525569242
1000000.0,30,optimal,31451.087500830705,3.1914893617021276,0.11198208286674133,0.03732736095558044,0.0
1000000.0,50,optimal,30700.02212634147,3.7513997760358344,0.13064576334453154,0.03732736095558044,0.0
1000000.0,100,optimal,39928.61642839358,3.1914893617021276,0.0933184023889511,0.03732736095558044,0.0
1000000.0,120,optimal,53556.47427075822,3.900709219858156,0.0933184023889511,0.03732736095558044,0.0
1000000.0,150,optimal,63321.99489956547,3.1168346397909668,0.11198208286674133,0.03732736095558044,0.0
1000000.0,180,optimal,44246.42541175638,3.2474804031354982,0.11198208286674133,0.03732736095558044,0.0
1000000.0,250,optimal,58523.09705505648,5.89772303098171,0.167973124300112,0.03732736095558044,0.0
1000000.0,350,optimal,74091.37773796835,4.1620007465472195,0.1866368047779022,0.01866368047779022,0.0
