lambda,rating,connection,length,< 0.97,< 0.95,< 0.92,< 0.9
1.0,30,nearest,3504.819959909175,0.6533278889342589,0.0408329930583911,0.0,0.0
1.0,50,nearest,3504.819959909175,0.7349938750510412,0.0408329930583911,0.0,0.0
1.0,100,nearest,3504.819959909175,5.471621069824418,0.1633319722335647,0.0,0.0
1.0,120,nearest,3504.819959909175,6.614944875459371,0.244997958350347,0.0,0.0
1.0,150,nearest,3504.819959909175,9.799918334013883,1.3066557778685175,0.0,0.0
1.0,180,nearest,3504.819959909175,10.453246222948142,4.859126173948551,0.0,0.0
1.0,250,nearest,3504.819959909175,11.351572070232749,8.779093507554103,1.184156798693344,0.0
1.0,350,nearest,3504.819959909175,12.82155982033483,10.208248264597795,7.0641077991016745,4.7366271947733765
1e-06,30,optimal,3504.819959909175,0.6533278889342589,0.0408329930583911,0.0,0.0
1e-06,50,optimal,3504.819959909175,0.7349938750510412,0.0408329930583911,0.0,0.0
1e-06,100,optimal,3504.819959909175,5.471621069824418,0.1633319722335647,0.0,0.0
1e-06,120,optimal,3504.819959909175,6.614944875459371,0.244997958350347,0.0,0.0
1e-06,150,optimal,3504.819959909175,9.799918334013883,1.3066557778685175,0.0,0.0
1e-06,180,optimal,3504.819959909175,10.453246222948142,4.859126173948551,0.0,0.0
1e-06,250,optimal,3537.1346696773107,11.229073091057575,8.248264597795018,0.0,0.0
1e-06,350,optimal,3803.640937404591,11.637403021641486,3.3074724377296856,0.0816659861167823,0.0
1.0,30,optimal,3504.819959909175,0.6533278889342589,0.0408329930583911,0.0,0.0
1.0,50,optimal,3522.962623435378,0.6533278889342589,0.0408329930583911,0.0,0.0
1.0,100,optimal,3522.962623435378,1.0208248264597797,0.0408329930583911,0.0,0.0
1.0,120,optimal,3522.962623435378,2.123315639036341,0.0408329930583911,0.0,0.0
1.0,150,optimal,3559.899384478733,10.167415271539404,0.1633319722335647,0.0,0.0
1.0,180,optimal,3611.9811791179673,7.676602694977542,0.2858309514087382,0.0,0.0
1.0,250,optimal,3891.910740659878,2.6133115557370354,0.0408329930583911,0.0,0.0
1.0,350,optimal,3891.790513539876,11.637403021641486,0.3266639444671294,0.0,0.0
1000000.0,30,optimal,9645.39681153465,0.5308289097590854,0.0408329930583911,0.0,0.0
1000000.0,50,optimal,9959.98017385829,0.5308289097590854,0.0408329930583911,0.0,0.0
1000000.0,100,optimal,9356.62082536357,0.5308289097590854,0.0408329930583911,0.0,0.0
1000000.0,120,optimal,10287.502707215914,0.5308289097590854,0.0408329930583911,0.0,0.0
1000000.0,150,optimal,9645.39681153465,0.5308289097590854,0.0408329930583911,0.0,0.0
1000000.0,180,optimal,9876.989042240166,0.5308289097590854,0.0408329930583911,0.0,0.0
1000000.0,250,optimal,10260.128461312488,0.5716619028174765,0.0408329930583911,0.0,0.0
1000000.0,350,optimal,9611.277412085765,0.5308289097590854,0.0408329930583911,0.0,0.0
