lambda,rating,connection,length,< 0.97,< 0.95,< 0.92,< 0.9
1e-06,30,nearest,573.2646448268642,3.20890635232482,0.8513425016371972,0.1309757694826457,0.0
1e-06,50,nearest,573.2646448268642,8.644400785854616,1.0478061558611658,0.1309757694826457,0.0
1e-06,100,nearest,573.2646448268642,11.132940406024886,7.203667321545514,0.8513425016371972,0.1309757694826457
1e-06,120,nearest,573.2646448268642,12.115258677144729,7.9895219384413885,0.9823182711198428,0.3929273084479371
1e-06,150,nearest,573.2646448268642,12.704649639816632,8.578912901113293,1.8991486574983627,0.8513425016371972
1e-06,180,nearest,573.2646448268642,13.425016371971186,10.019646365422396,7.203667321545514,1.1132940406024885
1e-06,250,nearest,573.2646448268642,21.93844138834316,11.394891944990176,8.513425016371972,7.465618860510806
1e-06,350,nearest,573.2646448268642,24.75442043222004,13.29404060248854,9.82318271119843,8.578912901113293
1.0,30,nearest,573.2646448268642,3.20890635232482,0.8513425016371972,0.1309757694826457,0.0
1.0,50,nearest,573.2646448268642,8.644400785854616,1.0478061558611658,0.1309757694826457,0.0
1.0,100,nearest,573.2646448268642,11.132940406024886,7.203667321545514,0.8513425016371972,0.1309757694826457
1.0,120,nearest,573.2646448268642,12.115258677144729,7.9895219384413885,0.9823182711198428,0.3929273084479371
1.0,150,nearest,573.2646448268642,12.704649639816632,8.578912901113293,1.8991486574983627,0.8513425016371972
1.0,180,nearest,573.2646448268642,13.425016371971186,10.019646365422396,7.203667321545514,1.1132940406024885
1.0,250,nearest,573.2646448268642,21.93844138834316,11.394891944990176,8.513425016371972,7.465618860510806
1.0,350,nearest,573.2646448268642,24.75442043222004,13.29404060248854,9.82318271119843,8.578912901113293
1000000.0,30,nearest,573.2646448268642,3.20890635232482,0.8513425016371972,0.1309757694826457,0.0
1000000.0,50,nearest,573.2646448268642,8.644400785854616,1.0478061558611658,0.1309757694826457,0.0
1000000.0,100,nearest,573.2646448268642,11.132940406024886,7.203667321545514,0.8513425016371972,0.1309757694826457
1000000.0,120,nearest,573.2646448268642,12.115258677144729,7.9895219384413885,0.9823182711198428,0.3929273084479371
1000000.0,150,nearest,573.2646448268642,12.704649639816632,8.578912901113293,1.8991486574983627,0.8513425016371972
1000000.0,180,nearest,573.2646448268642,13.425016371971186,10.019646365422396,7.203667321545514,1.1132940406024885
1000000.0,250,nearest,573.2646448268642,21.93844138834316,11.394891944990176,8.513425016371972,7.465618860510806
1000000.0,350,nearest,573.2646448268642,24.75442043222004,13.29404060248854,9.82318271119843,8.578912901113293
1e-06,30,optimal,573.2646448268642,3.20890635232482,0.8513425016371972,0.1309757694826457,0.0
1e-06,50,optimal,573.2646448268642,8.644400785854616,1.0478061558611658,0.1309757694826457,0.0
1e-06,100,optimal,750.2369141354575,10.281597904387688,1.768172888015717,0.45841519318926,0.1309757694826457
1e-06,120,optimal,880.8918082833552,10.740013097576949,1.1132940406024885,0.1309757694826457,0.0
1e-06,150,optimal,880.8918082833552,11.656843483955468,1.6371971185330714,0.3929273084479371,0.1309757694826457
